Index;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;IWH;IWD;IWA;WHH;WHD;WHA;VCH;VCD;VCA;Temporada
458;2006-10-29;Levante;Espanol;0;0;D;0;0;D;12;7;4;0;27;19;8;0;3;3;0;0;2.25;3.25;3.1;2.1;3.2;3.2;2.1;3.0;3.3;2.2;3.1;2.87;2.1;3.2;3.0;2007
459;2006-10-29;Osasuna;Ath Bilbao;1;1;D;0;1;A;10;12;3;5;16;15;8;7;4;2;0;0;2.0;3.2;3.75;1.9;3.35;3.6;2.0;3.1;3.4;2.0;3.0;3.4;1.85;3.25;3.7;2007
460;2006-10-29;Sociedad;Villarreal;0;1;A;0;0;D;14;10;3;5;10;17;7;7;1;1;0;0;2.87;3.2;2.4;2.8;3.15;2.35;2.8;3.0;2.4;2.6;3.1;2.4;2.6;3.2;2.35;2007
461;2006-11-04;La Coruna;Barcelona;1;1;D;0;1;A;21;11;4;2;16;27;5;2;4;6;0;0;4.33;3.3;1.83;4.0;3.4;1.8;4.0;3.0;1.9;3.6;3.1;1.9;4.0;3.3;1.75;2007
462;2006-11-04;Levante;Sociedad;2;0;H;1;0;H;11;10;3;3;22;15;6;2;4;1;0;0;2.0;3.2;3.75;1.95;3.25;3.55;2.0;3.0;3.6;1.9;3.1;3.6;1.9;3.2;3.5;2007
463;2006-11-04;Mallorca;Ath Madrid;0;0;D;0;0;D;13;9;1;3;19;15;2;8;2;2;0;0;2.6;3.1;2.7;2.55;3.2;2.5;2.6;3.0;2.6;2.37;3.1;2.62;2.5;3.1;2.5;2007
464;2006-11-05;Ath Bilbao;Santander;0;0;D;0;0;D;7;13;1;2;12;17;7;4;0;3;1;0;2.1;3.1;3.6;2.05;3.2;3.3;2.0;2.9;3.7;2.1;3.1;3.1;2.0;3.2;3.25;2007
465;2006-11-05;Espanol;Valencia;1;1;D;1;1;D;19;9;5;3;24;20;1;5;2;3;1;0;3.75;3.2;2.0;3.65;3.3;1.9;3.6;3.0;2.0;3.3;3.1;2.0;3.2;3.2;2.0;2007
466;2006-11-05;Real Madrid;Celta;1;2;A;1;1;D;18;10;6;3;23;22;14;3;3;2;0;0;1.36;4.33;9.0;1.3;4.5;9.0;1.3;4.4;8.5;1.36;3.75;8.0;1.33;4.1;8.0;2007
467;2006-11-05;Recreativo;Gimnastic;2;1;H;1;1;D;15;8;9;2;13;27;9;2;1;4;0;1;1.9;3.25;4.0;1.8;3.4;4.0;1.85;3.1;4.0;1.8;3.1;4.0;1.8;3.25;3.9;2007
468;2006-11-05;Sevilla;Osasuna;2;0;H;0;0;D;24;8;15;4;19;24;7;5;3;8;0;0;1.5;3.6;7.5;1.45;3.85;6.5;1.5;3.5;6.3;1.44;3.6;6.5;1.45;3.6;6.5;2007
469;2006-11-05;Villarreal;Betis;3;2;H;1;1;D;10;10;6;2;20;16;3;6;3;1;0;0;1.66;3.4;5.5;1.65;3.5;4.75;1.65;3.4;4.7;1.66;3.3;4.5;1.65;3.25;4.7;2007
470;2006-11-05;Zaragoza;Getafe;3;1;H;1;0;H;19;9;10;3;19;16;10;3;2;3;0;1;1.9;3.25;4.0;1.8;3.35;4.0;1.85;3.0;4.2;1.9;3.1;3.6;1.8;3.25;3.75;2007
471;2006-11-11;Ath Madrid;Villarreal;3;1;H;2;1;H;25;7;13;3;20;15;13;1;3;2;0;1;2.1;3.1;3.6;1.9;3.25;3.75;2.2;2.9;3.2;2.1;3.1;3.1;2.0;3.2;3.25;2007
472;2006-11-11;Valencia;Ath Bilbao;1;1;D;1;0;H;9;13;3;2;22;21;8;6;1;2;0;0;1.44;4.0;7.5;1.4;4.0;7.25;1.45;3.6;7.0;1.44;3.6;6.5;1.45;3.6;6.5;2007
473;2006-11-12;Barcelona;Zaragoza;3;1;H;1;1;D;9;12;4;4;23;16;7;5;4;5;1;1;1.44;4.0;7.5;1.4;4.0;7.25;1.5;3.5;6.3;1.44;3.75;6.0;1.45;3.75;6.0;2007
474;2006-11-12;Betis;Levante;2;1;H;1;0;H;12;17;4;6;17;20;3;4;2;3;0;1;2.0;3.2;3.8;2.0;3.25;3.4;2.0;3.1;3.4;2.1;3.1;3.1;2.0;3.2;3.25;2007
475;2006-11-12;Celta;Recreativo;1;2;A;0;0;D;12;13;4;5;14;20;11;2;2;1;1;0;1.75;3.5;4.5;1.75;3.3;4.35;1.7;3.3;4.5;1.83;3.2;3.75;1.75;3.25;4.2;2007
476;2006-11-12;Getafe;Mallorca;1;0;H;0;0;D;13;12;2;3;24;17;5;6;2;2;0;0;2.0;3.2;3.75;1.75;3.45;4.15;1.9;3.0;4.0;1.95;3.1;3.5;1.9;3.25;3.5;2007
477;2006-11-12;Gimnastic;La Coruna;0;0;D;0;0;D;7;12;2;4;14;14;5;3;1;1;0;0;2.9;3.2;2.37;3.05;3.15;2.2;3.1;3.0;2.2;2.8;3.1;2.25;2.75;3.25;2.2;2007
478;2006-11-12;Osasuna;Real Madrid;1;4;A;0;3;A;15;13;7;6;23;20;5;2;7;1;0;0;4.33;3.4;1.8;4.75;3.5;1.65;4.5;3.3;1.7;4.2;3.25;1.72;4.5;3.25;1.7;2007
479;2006-11-12;Santander;Sevilla;0;0;D;0;0;D;9;11;3;0;27;17;5;4;1;4;0;0;3.75;3.2;2.0;4.0;3.2;1.85;3.6;3.0;2.0;3.5;3.1;1.95;3.5;3.25;1.9;2007
480;2006-11-12;Sociedad;Espanol;1;1;D;1;0;H;6;8;3;4;23;16;8;4;1;2;0;0;2.37;3.1;3.0;2.2;3.2;3.0;2.4;3.0;2.8;2.37;3.0;2.7;2.2;3.2;2.8;2007
481;2006-11-18;Real Madrid;Santander;3;1;H;1;0;H;13;17;6;10;25;19;4;5;6;4;1;0;1.25;5.0;13.0;1.25;5.0;10.0;1.25;4.6;10.5;1.28;4.33;8.5;1.22;5.0;9.0;2007
482;2006-11-18;Sevilla;Valencia;3;0;H;1;0;H;17;8;6;4;10;15;4;2;2;2;0;1;2.25;3.1;3.2;2.1;3.2;3.2;2.2;3.0;3.1;2.05;3.0;3.3;2.2;3.0;3.0;2007
483;2006-11-19;Espanol;Ath Bilbao;3;2;H;0;0;D;10;7;4;5;19;17;6;2;4;1;0;0;2.2;3.1;3.3;2.1;3.05;3.35;2.2;2.9;3.2;2.15;2.8;3.3;2.1;3.2;3.0;2007
484;2006-11-19;La Coruna;Celta;0;1;A;0;0;D;21;3;11;2;33;23;6;2;3;3;1;0;2.0;3.2;3.75;1.85;3.35;3.8;1.9;3.1;3.8;1.9;3.0;3.75;1.9;3.2;3.5;2007
485;2006-11-19;Levante;Ath Madrid;0;3;A;0;1;A;4;13;0;4;23;18;5;1;2;3;1;0;2.7;3.1;2.6;2.7;3.15;2.4;2.7;3.0;2.5;2.5;3.1;2.5;2.65;3.1;2.35;2007
486;2006-11-19;Mallorca;Barcelona;1;4;A;0;1;A;6;9;2;5;23;18;3;5;1;1;1;0;6.0;3.6;1.61;6.0;3.85;1.48;5.5;3.5;1.55;5.5;3.3;1.57;5.5;3.6;1.5;2007
487;2006-11-19;Recreativo;Osasuna;2;0;H;1;0;H;14;3;5;1;13;18;12;1;0;3;0;0;2.1;3.2;3.5;2.1;3.15;3.25;2.1;3.1;3.2;2.05;3.1;3.2;2.0;3.25;3.25;2007
488;2006-11-19;Sociedad;Betis;0;0;D;0;0;D;5;11;2;0;18;19;3;7;2;3;0;0;2.4;3.2;2.87;2.35;3.15;2.8;2.3;3.0;2.9;2.3;3.1;2.75;2.3;3.1;2.75;2007
489;2006-11-19;Villarreal;Getafe;1;0;H;0;0;D;13;9;4;2;20;17;7;9;0;2;0;0;2.0;3.0;4.0;1.9;3.3;3.65;1.9;3.0;4.0;1.95;3.1;3.5;1.9;3.2;3.5;2007
490;2006-11-19;Zaragoza;Gimnastic;3;0;H;0;0;D;11;12;6;4;18;20;1;13;1;2;0;0;1.44;4.0;7.5;1.3;4.5;9.0;1.4;3.7;7.5;1.36;3.75;8.0;1.35;3.75;8.0;2007
491;2006-11-25;Ath Madrid;Sociedad;1;1;D;0;1;A;14;6;5;1;12;20;6;2;2;3;0;0;1.4;4.0;9.0;1.4;4.0;7.25;1.4;3.7;7.5;1.4;3.75;7.0;1.35;4.0;7.5;2007
492;2006-11-25;Barcelona;Villarreal;4;0;H;1;0;H;18;11;12;4;15;13;11;3;2;5;0;0;1.36;4.5;8.0;1.4;4.0;7.25;1.4;3.7;7.5;1.36;3.75;8.0;1.33;4.0;8.0;2007
493;2006-11-26;Ath Bilbao;Sevilla;1;3;A;0;2;A;16;11;6;3;19;18;7;3;3;3;0;0;3.4;3.25;2.1;3.25;3.15;2.05;3.3;3.0;2.1;3.2;3.1;2.05;3.0;3.2;2.1;2007
494;2006-11-26;Betis;Espanol;1;1;D;1;0;H;9;8;4;2;15;14;8;4;3;2;0;0;2.0;3.2;3.75;1.95;3.1;3.75;2.0;3.0;3.6;2.0;3.0;3.4;2.0;3.0;3.5;2007
495;2006-11-26;Celta;Zaragoza;1;1;D;0;1;A;25;6;4;4;18;17;7;5;1;2;1;1;2.37;3.2;2.9;2.45;3.15;2.65;2.3;3.1;2.8;2.37;3.1;2.62;2.35;3.1;2.65;2007
496;2006-11-26;Getafe;Levante;0;0;D;0;0;D;11;15;2;7;16;33;9;7;1;3;0;0;1.72;3.4;5.0;1.7;3.5;4.35;1.75;3.2;4.3;1.72;3.1;4.5;1.75;3.4;4.0;2007
497;2006-11-26;Gimnastic;Mallorca;2;3;A;1;0;H;15;20;5;9;21;15;4;12;4;0;0;0;2.4;3.2;2.87;2.5;3.15;2.6;2.5;3.0;2.7;2.4;3.1;2.6;2.4;3.2;2.5;2007
498;2006-11-26;Osasuna;La Coruna;4;1;H;2;1;H;15;8;7;3;16;18;4;3;3;2;0;0;2.4;3.2;2.87;2.5;3.15;2.6;2.5;3.0;2.7;2.4;3.1;2.6;2.4;3.1;2.6;2007
499;2006-11-26;Santander;Recreativo;4;3;H;3;1;H;9;10;6;6;26;19;2;4;3;3;0;1;2.25;3.2;3.1;2.1;3.15;3.25;2.2;2.9;3.2;2.25;3.1;2.8;2.1;3.2;3.0;2007
500;2006-11-26;Valencia;Real Madrid;0;1;A;0;0;D;18;9;4;3;17;23;8;2;2;3;0;0;2.75;3.2;2.5;2.6;3.15;2.5;2.7;3.0;2.5;2.7;3.0;2.37;2.6;3.1;2.4;2007
501;2006-12-02;Betis;Ath Madrid;0;1;A;0;1;A;11;15;3;5;11;24;3;5;2;0;0;0;2.6;3.1;2.7;2.6;3.15;2.5;2.7;3.0;2.5;2.7;3.0;2.37;2.5;3.1;2.5;2007
502;2006-12-02;Levante;Barcelona;1;1;D;0;1;A;16;15;8;4;24;14;8;3;1;2;0;0;7.5;4.0;1.44;7.15;4.15;1.4;6.5;3.7;1.45;7.0;3.75;1.4;7.0;3.75;1.4;2007
503;2006-12-02;Recreativo;Valencia;2;0;H;1;0;H;7;11;6;1;14;13;3;4;1;3;0;0;3.3;3.2;2.15;3.6;3.35;1.9;3.1;3.0;2.2;2.87;3.0;2.25;2.8;3.2;2.2;2007
504;2006-12-03;Espanol;Sevilla;2;1;H;0;1;A;15;8;7;3;19;19;10;6;4;1;1;0;3.75;3.2;2.0;3.4;3.2;2.0;3.3;3.0;2.1;3.2;3.0;2.1;3.25;3.2;2.0;2007
505;2006-12-03;La Coruna;Santander;0;0;D;0;0;D;11;9;1;3;21;14;4;3;5;1;1;2;1.9;3.1;4.33;1.7;3.4;4.5;1.8;3.1;4.2;1.8;3.1;4.0;1.75;3.25;4.0;2007
506;2006-12-03;Mallorca;Celta;2;2;D;1;0;H;15;16;5;7;29;13;5;11;3;1;1;0;2.37;3.0;3.1;2.25;3.15;2.95;2.4;3.0;2.8;2.25;3.1;2.8;2.25;3.2;2.7;2007
507;2006-12-03;Real Madrid;Ath Bilbao;2;1;H;0;1;A;14;9;6;4;27;16;6;3;5;3;0;1;1.22;5.5;13.0;1.25;5.0;9.75;1.25;4.7;10.0;1.22;4.8;10.0;1.22;5.0;9.0;2007
508;2006-12-03;Sociedad;Getafe;0;0;D;0;0;D;5;13;2;3;17;19;7;7;2;4;0;0;2.5;3.1;2.8;2.6;3.15;2.5;2.4;3.0;2.8;2.5;3.1;2.5;2.35;3.1;2.6;2007
509;2006-12-03;Villarreal;Gimnastic;2;0;H;2;0;H;10;9;4;2;14;27;0;6;2;2;0;0;1.44;4.0;7.5;1.45;3.9;6.35;1.45;3.7;6.5;1.44;3.6;6.5;1.45;3.6;6.5;2007
510;2006-12-03;Zaragoza;Osasuna;1;2;A;1;0;H;15;11;3;2;19;19;10;1;1;4;0;0;1.53;3.8;6.0;1.45;3.75;6.75;1.55;3.5;5.5;1.5;3.4;6.0;1.5;3.6;5.5;2007
511;2006-12-09;Barcelona;Sociedad;1;0;H;0;0;D;14;9;5;2;10;14;5;7;0;4;1;0;1.14;7.0;17.0;1.13;7.0;13.0;1.2;5.0;12.0;1.16;5.5;12.0;1.12;6.5;12.0;2007
512;2006-12-09;Sevilla;Real Madrid;2;1;H;1;1;D;10;9;5;3;20;24;3;4;3;3;0;0;2.4;3.2;2.87;2.3;3.2;2.8;2.45;3.1;2.65;2.37;3.0;2.7;2.35;3.1;2.65;2007
513;2006-12-10;Ath Bilbao;Recreativo;4;2;H;3;0;H;11;7;6;2;29;17;6;3;2;3;0;0;2.25;3.1;3.2;2.25;3.1;3.0;2.3;3.0;2.9;2.37;3.1;2.62;2.2;3.1;2.9;2007
514;2006-12-10;Ath Madrid;Espanol;1;2;A;0;1;A;19;7;5;3;17;28;5;3;3;4;0;0;1.8;3.3;4.5;1.6;3.4;5.45;1.65;3.3;4.9;1.61;3.3;5.0;1.65;3.1;5.0;2007
515;2006-12-10;Celta;Villarreal;1;1;D;1;0;H;7;7;4;2;15;11;5;3;0;1;0;0;2.37;3.1;3.0;2.3;3.15;2.85;2.3;3.0;2.9;2.2;3.1;2.87;2.25;3.1;2.8;2007
516;2006-12-10;Getafe;Betis;1;1;D;0;0;D;12;13;3;7;20;20;4;4;2;4;1;0;2.0;3.0;4.0;1.85;3.25;3.95;1.9;3.1;3.8;1.8;3.1;4.0;1.8;3.25;3.75;2007
517;2006-12-10;Gimnastic;Levante;2;1;H;1;1;D;9;11;3;3;26;24;4;8;2;2;0;0;2.37;3.1;3.0;2.45;3.15;2.65;2.5;3.0;2.7;2.37;3.1;2.62;2.3;3.1;2.75;2007
518;2006-12-10;Osasuna;Mallorca;3;0;H;0;0;D;9;13;5;3;21;19;1;4;1;3;0;1;2.1;3.2;3.5;2.1;3.1;3.3;2.1;3.0;3.3;2.1;3.1;3.1;2.0;3.2;3.2;2007
519;2006-12-10;Santander;Zaragoza;0;2;A;0;0;D;11;13;1;3;25;15;6;3;1;2;0;0;3.1;3.2;2.25;2.6;3.15;2.5;2.7;3.0;2.5;2.5;3.1;2.5;2.8;3.1;2.25;2007
520;2006-12-10;Valencia;La Coruna;4;0;H;2;0;H;17;6;5;1;16;11;7;5;0;2;0;1;1.66;3.4;5.5;1.65;3.3;5.15;1.75;3.2;4.3;1.7;3.2;4.5;1.6;3.25;5.0;2007
521;2006-12-16;La Coruna;Ath Bilbao;0;2;A;0;1;A;11;8;4;3;19;23;9;2;2;1;1;0;2.0;3.2;3.75;1.8;3.35;4.0;2.0;3.1;3.4;1.95;3.1;3.5;1.9;3.25;3.5;2007
522;2006-12-16;Mallorca;Santander;1;2;A;1;0;H;14;11;4;3;22;34;6;5;3;4;0;0;2.1;3.1;3.6;2.1;3.1;3.3;2.0;2.9;3.7;2.05;3.1;3.2;2.1;2.9;3.25;2007
523;2006-12-16;Zaragoza;Valencia;0;1;A;0;1;A;13;7;4;2;15;22;6;3;1;5;0;0;2.3;3.1;3.1;2.25;3.2;2.9;2.3;3.0;2.9;2.25;3.1;2.8;2.2;3.2;2.8;2007
524;2006-12-17;Ath Madrid;Getafe;1;0;H;1;0;H;13;10;3;3;13;17;6;4;1;3;0;0;1.75;3.3;4.75;1.7;3.4;4.5;1.8;3.0;4.4;1.72;3.2;4.33;1.75;3.25;4.0;2007
525;2006-12-17;Espanol;Real Madrid;0;1;A;0;0;D;20;14;4;3;23;20;5;7;2;3;0;1;4.0;3.25;1.9;4.3;3.35;1.75;3.8;3.1;1.9;3.8;3.25;1.8;3.6;3.25;1.85;2007
526;2006-12-17;Levante;Celta;1;1;D;0;1;A;19;7;2;3;21;11;11;1;1;3;0;0;2.5;3.2;2.75;2.5;3.15;2.6;2.6;3.0;2.6;2.4;3.1;2.6;2.4;3.1;2.6;2007
527;2006-12-17;Recreativo;Sevilla;1;3;A;1;2;A;17;10;9;4;21;21;5;2;2;4;0;1;3.6;3.3;2.0;3.2;3.2;2.1;3.2;3.1;2.1;3.2;3.1;2.05;3.25;3.2;2.0;2007
528;2006-12-17;Sociedad;Gimnastic;3;2;H;0;1;A;12;9;4;3;25;33;4;2;2;7;0;0;1.9;3.25;4.0;1.8;3.3;4.1;1.85;3.1;4.0;1.9;3.1;3.6;1.85;3.2;3.75;2007
529;2006-12-17;Villarreal;Osasuna;1;4;A;0;2;A;10;18;3;6;23;15;3;4;4;2;0;0;1.9;3.25;4.0;1.7;3.4;4.5;1.8;3.0;4.4;1.8;3.1;4.0;1.8;3.25;4.0;2007
530;2006-12-19;Ath Bilbao;Zaragoza;0;0;D;0;0;D;11;6;2;2;24;17;3;2;3;4;0;0;2.62;3.2;2.62;2.5;3.15;2.6;2.65;3.1;2.45;2.62;3.2;2.3;2.6;3.1;2.4;2007
531;2006-12-19;Valencia;Mallorca;3;1;H;1;0;H;12;12;6;2;19;16;3;4;5;3;0;0;1.4;4.33;7.5;1.4;4.2;6.75;1.35;4.0;8.0;1.4;3.75;7.0;1.35;3.75;8.0;2007
532;2006-12-20;Celta;Sociedad;0;0;D;0;0;D;20;9;4;3;15;17;5;2;1;0;0;0;1.66;3.4;5.5;1.65;3.45;4.85;1.65;3.4;4.7;1.61;3.3;5.0;1.65;3.25;4.5;2007
533;2006-12-20;Getafe;Espanol;0;1;A;0;0;D;7;9;2;6;17;36;4;4;2;2;1;1;2.0;3.2;3.75;2.05;3.15;3.35;2.0;3.0;3.6;1.83;3.2;3.75;1.9;3.2;3.5;2007
534;2006-12-20;Gimnastic;Betis;0;1;A;0;0;D;15;17;2;5;20;25;8;2;2;0;0;0;2.6;3.2;2.62;2.6;3.15;2.5;2.5;3.1;2.6;2.3;3.1;2.75;2.5;3.1;2.5;2007
535;2006-12-20;Osasuna;Levante;2;1;H;0;0;D;18;10;8;2;13;23;4;0;3;4;0;1;1.72;3.6;4.5;1.7;3.3;4.75;1.7;3.3;4.5;1.66;3.3;4.5;1.65;3.25;4.5;2007
536;2006-12-20;Real Madrid;Recreativo;0;3;A;0;1;A;4;12;1;5;19;12;5;2;2;2;0;0;1.3;4.5;12.0;1.25;5.0;9.6;1.25;4.7;10.0;1.3;4.2;8.5;1.3;4.35;8.0;2007
537;2006-12-20;Santander;Villarreal;2;1;H;0;0;D;13;11;6;3;18;14;9;4;2;1;0;0;2.4;3.3;2.8;2.4;3.05;2.8;2.4;3.0;2.8;2.3;3.1;2.75;2.35;3.1;2.65;2007
538;2006-12-20;Sevilla;La Coruna;4;0;H;1;0;H;22;10;12;3;24;29;11;3;1;4;0;0;1.4;4.33;7.5;1.35;4.45;7.25;1.4;3.8;7.0;1.4;3.75;7.0;1.4;3.75;7.0;2007
539;2006-12-21;Barcelona;Ath Madrid;1;1;D;1;0;H;13;6;4;2;20;25;6;4;4;5;0;0;1.44;4.33;6.5;1.4;4.25;6.5;1.45;3.7;6.5;1.4;3.75;7.0;1.35;4.0;7.0;2007
540;2007-01-06;Ath Madrid;Gimnastic;0;0;D;0;0;D;19;12;6;2;15;21;7;8;2;3;1;0;1.3;4.75;10.0;1.25;5.0;9.75;1.27;4.4;10.0;1.28;4.2;9.0;1.3;4.35;8.0;2007
541;2007-01-06;Sociedad;Osasuna;2;1;H;1;0;H;11;11;4;6;15;18;3;5;1;4;0;0;2.4;3.2;2.87;2.45;3.15;2.65;2.3;3.1;2.8;2.5;3.1;2.5;2.4;3.2;2.5;2007
542;2007-01-06;Zaragoza;Sevilla;2;1;H;1;0;H;12;16;4;4;22;14;7;9;2;4;1;1;2.6;3.2;2.62;2.65;3.15;2.45;2.55;3.1;2.55;2.6;3.1;2.4;2.5;3.1;2.5;2007
543;2007-01-07;Betis;Celta;1;0;H;0;0;D;15;9;4;0;25;25;6;4;5;5;0;1;2.37;3.2;2.9;2.4;3.15;2.7;2.3;3.1;2.8;2.3;3.0;2.8;2.3;3.2;2.65;2007
544;2007-01-07;Espanol;Recreativo;0;1;A;0;0;D;11;13;0;4;14;19;8;7;2;1;0;0;2.0;3.2;3.75;1.9;3.25;3.75;2.0;3.1;3.4;1.95;3.1;3.5;2.0;3.2;3.2;2007
545;2007-01-07;Getafe;Barcelona;1;1;D;0;0;D;13;8;3;3;28;13;6;4;0;1;1;0;5.0;3.4;1.72;5.35;3.45;1.6;3.8;3.2;1.85;4.5;3.3;1.66;4.5;3.25;1.65;2007
546;2007-01-07;La Coruna;Real Madrid;2;0;H;1;0;H;19;8;3;1;17;23;1;3;3;4;0;0;4.33;3.3;1.83;4.35;3.5;1.7;3.8;3.1;1.9;4.2;3.25;1.72;3.75;3.25;1.8;2007
547;2007-01-07;Levante;Santander;2;0;H;0;0;D;11;10;6;2;23;19;8;5;3;2;0;0;2.3;3.1;3.1;2.2;3.1;3.05;2.2;3.0;3.1;2.25;3.1;2.8;2.25;3.1;2.8;2007
548;2007-01-07;Mallorca;Ath Bilbao;1;3;A;0;1;A;10;11;4;7;18;20;5;5;3;3;0;0;2.25;3.2;3.1;2.2;3.15;3.05;2.1;3.0;3.3;2.25;3.1;2.8;2.2;3.1;2.9;2007
549;2007-01-07;Villarreal;Valencia;0;1;A;0;0;D;10;10;3;2;14;14;3;4;0;2;0;0;2.75;3.2;2.5;2.6;3.15;2.5;2.6;3.0;2.6;2.6;3.1;2.4;2.5;3.1;2.5;2007
550;2007-01-13;Espanol;Barcelona;3;1;H;1;0;H;17;12;9;6;30;20;3;2;8;2;0;0;5.5;3.4;1.66;5.55;3.35;1.6;4.9;3.3;1.65;5.0;3.5;1.57;5.0;3.5;1.55;2007
551;2007-01-13;Valencia;Levante;3;0;H;0;0;D;13;8;6;3;19;24;3;6;3;4;0;0;1.36;4.2;9.5;1.35;4.25;8.0;1.37;3.8;8.0;1.3;4.2;8.5;1.33;4.35;7.0;2007
552;2007-01-14;Ath Bilbao;Villarreal;0;1;A;0;0;D;13;10;3;3;16;24;4;3;2;4;0;0;2.3;3.1;3.1;2.35;3.15;2.8;2.1;3.1;3.2;2.2;3.1;2.87;2.1;3.25;2.9;2007
553;2007-01-14;Celta;Ath Madrid;1;3;A;0;2;A;19;12;4;7;9;22;7;3;1;3;0;0;2.6;3.2;2.62;2.45;3.15;2.65;2.5;3.0;2.7;2.5;3.1;2.5;2.5;3.0;2.6;2007
554;2007-01-14;Gimnastic;Getafe;1;3;A;0;2;A;7;16;4;7;24;18;4;4;1;2;0;0;2.7;3.1;2.6;2.6;3.15;2.5;2.55;3.1;2.55;2.62;2.9;2.5;2.5;3.2;2.4;2007
555;2007-01-14;Osasuna;Betis;5;1;H;2;1;H;17;14;11;5;17;14;5;6;1;3;0;0;2.05;3.2;3.6;1.95;3.25;3.55;1.9;3.1;3.8;1.9;3.1;3.6;1.9;3.25;3.4;2007
556;2007-01-14;Real Madrid;Zaragoza;1;0;H;1;0;H;18;7;5;2;26;19;11;2;3;5;0;0;1.66;3.5;5.0;1.6;3.5;5.25;1.65;3.4;4.7;1.66;3.3;4.5;1.55;3.5;5.0;2007
557;2007-01-14;Recreativo;La Coruna;1;1;D;1;1;D;10;14;2;4;21;19;6;2;3;3;0;0;2.25;3.2;3.1;2.15;3.1;3.2;2.2;3.1;3.0;2.1;3.1;3.1;2.0;3.25;3.25;2007
558;2007-01-14;Santander;Sociedad;1;0;H;0;0;D;16;9;2;2;17;15;4;2;1;3;0;0;2.1;3.2;3.5;2.0;3.2;3.45;2.2;3.0;3.1;2.0;3.1;3.3;2.0;3.25;3.25;2007
559;2007-01-14;Sevilla;Mallorca;1;2;A;1;0;H;9;14;2;5;19;25;2;9;1;2;0;0;1.33;4.5;9.5;1.35;4.25;8.0;1.35;4.0;8.0;1.33;4.0;8.0;1.33;4.35;7.0;2007
560;2007-01-20;Ath Madrid;Osasuna;1;0;H;0;0;D;21;8;4;0;20;21;8;1;3;3;0;4;1.9;3.25;4.0;1.8;3.25;4.15;1.85;3.1;4.0;1.9;3.1;3.6;1.85;3.2;3.75;2007
561;2007-01-20;Villarreal;Sevilla;0;0;D;0;0;D;6;5;3;2;28;18;4;2;4;6;0;0;2.87;3.2;2.4;2.65;3.15;2.45;2.7;3.1;2.4;2.6;3.1;2.4;2.75;3.1;2.3;2007
562;2007-01-21;Barcelona;Gimnastic;3;0;H;1;0;H;11;5;5;0;18;23;1;1;1;2;0;0;1.12;7.0;21.0;1.15;6.5;13.0;1.15;5.7;14.0;1.14;5.5;15.0;1.1;6.5;17.0;2007
563;2007-01-21;Betis;Santander;1;1;D;0;0;D;10;7;2;3;16;25;6;2;2;4;0;0;2.05;3.2;3.6;2.0;3.2;3.45;2.1;3.0;3.3;2.15;3.1;3.0;2.0;3.2;3.2;2007
564;2007-01-21;Getafe;Celta;1;0;H;1;0;H;8;10;2;3;27;17;2;2;3;1;0;1;2.1;3.2;3.5;1.95;3.2;3.6;2.1;3.1;3.2;2.05;3.2;3.1;1.9;3.2;3.5;2007
565;2007-01-21;La Coruna;Espanol;0;0;D;0;0;D;12;10;2;1;17;19;8;5;3;1;0;0;2.1;3.2;3.5;2.15;3.15;3.15;2.1;3.1;3.2;2.0;3.2;3.2;2.1;3.1;3.1;2007
566;2007-01-21;Levante;Ath Bilbao;0;0;D;0;0;D;14;7;2;3;21;21;10;1;1;1;0;0;2.3;3.25;3.0;2.25;3.1;3.0;2.2;3.0;3.1;2.3;3.1;2.75;2.2;3.2;2.8;2007
567;2007-01-21;Mallorca;Real Madrid;0;1;A;0;0;D;10;12;4;3;21;21;4;5;2;2;0;0;4.33;3.4;1.8;4.25;3.4;1.75;4.0;3.2;1.8;4.2;3.25;1.72;4.35;3.4;1.7;2007
568;2007-01-21;Sociedad;Valencia;0;1;A;0;1;A;11;11;1;2;17;15;3;6;2;2;0;0;3.6;3.1;2.1;3.45;3.2;2.0;3.8;3.1;1.9;3.5;3.2;1.9;3.4;3.25;1.9;2007
569;2007-01-21;Zaragoza;Recreativo;0;0;D;0;0;D;20;10;6;3;14;10;6;4;2;1;0;0;1.85;3.3;4.2;1.75;3.45;4.15;1.8;3.2;4.0;1.8;3.1;4.0;1.8;3.25;3.75;2007
570;2007-01-24;Betis;Barcelona;1;1;D;1;0;H;11;9;4;5;19;16;4;7;2;4;0;0;6.0;3.6;1.57;5.5;3.65;1.55;4.9;3.3;1.65;5.0;3.5;1.57;5.5;3.6;1.5;2007
571;2007-01-27;Ath Madrid;Santander;1;1;D;0;0;D;15;11;4;4;18;24;2;2;4;3;0;0;1.72;3.4;5.0;1.6;3.5;5.25;1.7;3.3;4.5;1.66;3.3;4.5;1.6;3.5;4.5;2007
572;2007-01-27;Villarreal;Real Madrid;1;0;H;0;0;D;16;6;4;3;22;29;7;1;3;1;0;0;3.75;3.2;2.0;3.75;3.25;1.9;3.3;3.0;2.1;3.5;3.2;1.9;3.4;3.25;1.9;2007
